id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,crop_type,region,season,harvest_date,field_id,Year,Item,area_harvested,production,yield
247,7.627295453379743,21.01786719162036,28.948443490154148,156.76279741987818,290.1378707011901,9.459790223952812,2014.247101870018,1.7927827676282844,1.0432444261784606,1.2229345922298935,1,Wheat,East,Autumn,2021-06-12,F0221,2021,Wheat,31125160.0,109586500.0,3520.8
248,7.503078596844222,30.332467771067783,30.500695556635627,875.8687384924312,101.61372626067651,8.800751178618507,1099.7450816387493,1.452515266495194,0.844374415355434,0.9736904977814168,5,Rice,South,Autumn,2021-08-02,F0483,2021,Rice,46449121.0,195241449.38,4203.3
249,6.874643164834154,28.7143785053664,14.658336908610185,1141.444014046578,282.7844772981557,11.184730252684668,1999.6909235710764,0.7093030841207005,0.517145318812301,1.8721948782003703,4,Rice,West,Summer,2021-02-05,F0261,2021,Rice,46449121.0,195241449.38,4203.3
250,7.915139686818668,32.657747403465066,21.115139980902523,857.782418835692,190.87900480174,10.801484934385316,1297.559471044613,2.369207280127948,0.7001979537502239,1.151244080845364,5,Soybean,South,Summer,2021-06-06,F0058,2021,Soya beans,12146576.0,12986722.0,1069.2
251,6.773074465075073,26.62814313139716,33.04721213963643,1115.2792460075625,194.8985496078172,1.0963063596256006,2101.4642913438997,1.2034786940905746,1.0101054639019305,0.5617413374855464,4,Wheat,East,Autumn,2021-12-09,F0007,2021,Wheat,31125160.0,109586500.0,3520.8
252,6.375071861858023,32.052695626512566,23.485858887198404,566.3444580015652,74.15536738427332,7.536005092368175,1319.5098844359695,2.87561593503881,0.7296142032724962,0.7810857639334234,3,Rice,Central,Autumn,2021-08-11,F0249,2021,Rice,46449121.0,195241449.38,4203.3
253,4.571495738933655,12.977136737540626,23.60591894026044,614.4239366068451,100.67914912767188,8.591496876417988,2515.807071168035,1.807556617671627,0.7181996030921671,0.9312332135600432,1,Wheat,South,Summer,2021-08-29,F0084,2021,Wheat,31125160.0,109586500.0,3520.8
254,8.375511421142766,40.64628406331112,22.703932664003688,458.59771038916296,136.71546766182104,12.765188643261956,2595.985543982805,1.6008364154096388,0.3059240739673999,0.600772810340215,4,Rice,West,Autumn,2021-06-02,F0293,2021,Rice,46449121.0,195241449.38,4203.3
255,7.232457142892186,37.526977468890536,30.035759555216124,534.7103687438105,146.97815759678213,0.2293847110126429,1764.770016595906,0.850030140383756,0.7648216104691399,1.3942431661576005,5,Rice,West,Spring,2021-06-14,F0327,2021,Rice,46449121.0,195241449.38,4203.3
256,6.573318609454947,48.99040325344781,12.49407510095334,1133.376985185806,202.5457527092043,6.495159683855994,2668.1835926126005,2.910746421291906,0.4428307012525833,0.5941799108548833,3,Corn,North,Summer,2021-09-21,F0305,2021,Maize (corn),9921097.0,32772407.24,3303.3
257,6.960877752924043,31.695462407617548,15.299538019981531,832.5230343427478,249.29550710197316,2.649517788448674,2977.700163016545,1.382686719024586,1.4060682698260485,1.1111992051448132,6,Corn,North,Summer,2021-07-27,F0403,2021,Maize (corn),9921097.0,32772407.24,3303.3
258,6.258251767091595,43.47697319637168,29.65421053623428,794.0902696350066,270.4279117916427,10.490687852215633,2146.691616839942,0.8116168722923127,0.2433094639498192,0.7064619989733396,3,Barley,East,Autumn,2021-05-07,F0325,2021,Barley,592470.0,1656340.0,2795.7
259,5.867269406791504,42.07655811344506,30.328006815535485,958.067015539985,113.49686230125542,10.954242110309174,2213.1876625468285,1.8175099238854928,1.3688231727467852,0.5177969557152009,2,Wheat,South,Spring,2021-08-15,F0023,2021,Wheat,31125160.0,109586500.0,3520.8
260,7.101302745387748,19.362311000699965,28.596632022204275,1168.1320443696095,161.5814381105504,4.617416838890009,1735.2093575714252,1.914921809093361,0.4530930964134866,1.135903480048854,3,Corn,East,Spring,2021-05-17,F0118,2021,Maize (corn),9921097.0,32772407.24,3303.3
261,6.57909579422407,31.46312760114481,32.224790963908305,771.3385596941055,290.51461200690954,14.401534573507853,1552.6880147910947,1.1097881391965634,1.0799344666689945,1.9252804574035995,5,Rice,South,Summer,2021-12-05,F0281,2021,Rice,46449121.0,195241449.38,4203.3
262,4.831194671700506,31.253598129464365,10.087616588276456,800.2920302895535,72.00131257642538,13.121276747305872,2132.311563611293,2.9202995038185766,0.9403161809947636,0.996724676043544,6,Barley,East,Autumn,2021-08-12,F0048,2021,Barley,592470.0,1656340.0,2795.7
263,5.208442717628196,45.75892229850019,34.800961844464865,446.4005022793879,211.4116980646832,0.9965574375904508,1675.132272437945,2.8731642888713385,1.1034489683479185,1.8069625303880548,3,Barley,South,Autumn,2021-09-26,F0183,2021,Barley,592470.0,1656340.0,2795.7
264,7.619502183430495,12.900892678179256,26.987700568413885,594.0436224828401,288.1866502481346,11.597684673879826,1453.9766072175962,2.652298945491718,1.1476427551318855,1.796217798511164,6,Wheat,East,Autumn,2021-02-22,F0192,2021,Wheat,31125160.0,109586500.0,3520.8
265,4.655984050299646,32.827327002879144,25.52185468892003,1142.9790855223364,248.3817379186209,11.886899888189962,1316.2151564777937,2.0225588075244567,0.9955922085540564,0.6069368848413434,2,Rice,Central,Summer,2021-12-24,F0129,2021,Rice,46449121.0,195241449.38,4203.3
266,5.938702244892271,44.303507030496064,19.17789418351338,377.3882162317046,87.17307655665084,6.323760086859542,2185.475612342112,1.2896907022299278,0.4223424401168092,1.3632195868236898,2,Barley,North,Autumn,2021-08-12,F0094,2021,Barley,592470.0,1656340.0,2795.7
267,5.608276998853599,49.05652889536225,25.717108335615123,575.7317270193863,54.50606329111006,1.2879348231004673,2323.0854518331034,2.888553656609787,0.6003889649482328,1.1037159696339278,5,Corn,Central,Summer,2021-02-20,F0077,2021,Maize (corn),9921097.0,32772407.24,3303.3
268,6.551498969221071,48.90057928638971,33.89138563103834,160.24015527840805,216.71118989209987,0.1996469584596544,1489.6646762564185,2.7253202836826,0.6524942180293247,0.6435944600869041,3,Wheat,North,Spring,2021-01-11,F0317,2021,Wheat,31125160.0,109586500.0,3520.8
269,5.560682964733422,42.728480054818526,32.45596495500369,281.25347550983,277.3056892760367,7.335483859695763,1428.2813218318977,1.7746052445656089,1.3291290196797048,0.5590162025108756,3,Rice,North,Spring,2021-10-05,F0377,2021,Rice,46449121.0,195241449.38,4203.3
270,7.451587666783074,17.73356934448209,29.75185317408187,437.83276435926695,272.4053089473142,13.586588665805609,1777.956243105134,0.8585399953025303,0.6066540844296298,0.6384482625633825,5,Soybean,Central,Autumn,2021-12-23,F0192,2021,Soya beans,12146576.0,12986722.0,1069.2
271,4.732367808321399,38.39732293736985,29.12607974926224,237.3942958566232,61.073381600854496,6.517592964237603,1037.3795711271143,1.690069819660175,0.4631775642106817,0.8125742122186583,4,Rice,West,Autumn,2021-08-26,F0344,2021,Rice,46449121.0,195241449.38,4203.3
272,7.427490949146003,41.59648006811381,20.76683928706138,943.4840317276532,110.53019015725933,8.515018265469793,2779.408903577024,2.3863537986729324,0.8197248377293258,0.5582493611984294,1,Wheat,East,Autumn,2021-03-08,F0002,2021,Wheat,31125160.0,109586500.0,3520.8
273,5.841486424869849,26.73056323610303,28.21413029083177,724.2436194291691,122.7945161872288,8.361825784089397,2158.963713857609,0.9448060519135976,1.1491608667718975,0.8732025689860871,3,Corn,East,Summer,2021-01-11,F0004,2021,Maize (corn),9921097.0,32772407.24,3303.3
274,7.045641645055122,38.90734297897946,16.549389106962938,738.2143935727746,205.32425855419729,2.8087554255854896,2070.905765228103,2.6245326633929045,0.923234572587644,1.8514725554315965,3,Soybean,West,Spring,2021-03-10,F0149,2021,Soya beans,12146576.0,12986722.0,1069.2
275,5.278490047283061,18.34607652633724,30.696759487654344,861.092545491983,87.58753147980755,6.856640072944752,1628.0745739056647,0.5681686998479969,0.6259097508290524,0.8183431067761566,1,Barley,West,Summer,2021-05-07,F0103,2021,Barley,592470.0,1656340.0,2795.7
276,7.805858437968732,22.10489140327555,19.726517740466317,222.6083535418685,75.20786971556885,10.402567929371124,2673.4686681198264,0.793540111662639,0.440302353468637,1.2391810584734475,3,Rice,North,Autumn,2021-03-26,F0422,2021,Rice,46449121.0,195241449.38,4203.3
277,7.135695767640605,17.6442249076458,26.657633078207308,1189.8056800133545,76.31826555158462,3.77896207023455,1457.5128689767043,0.9545886799563736,0.4813365392923308,1.6859255269544924,4,Wheat,South,Spring,2021-08-10,F0215,2021,Wheat,31125160.0,109586500.0,3520.8
278,6.469468194804996,14.957567770577578,33.53224875985693,835.4187781183208,166.35610343546932,14.718111280778423,2213.5113622838094,2.4924731197108287,0.5724411095569015,0.6856861406710308,3,Rice,Central,Summer,2021-09-21,F0268,2021,Rice,46449121.0,195241449.38,4203.3
279,8.121527905677056,30.48354306794656,34.27681146569549,480.4790831402256,152.53449643036038,9.003521546698574,2424.1550241429627,1.2056794649068705,1.2913730355760038,0.6409422866114209,2,Rice,South,Autumn,2021-04-01,F0488,2021,Rice,46449121.0,195241449.38,4203.3
280,5.349789108781891,37.51851360474837,29.480127868472085,1182.4655296239523,101.81766650461311,5.434339164630393,1067.5443472845463,1.7207772153050147,1.0655984587426133,1.5739576763616774,1,Wheat,North,Spring,2021-06-21,F0037,2021,Wheat,31125160.0,109586500.0,3520.8
281,7.544095963771996,21.380478389697764,28.14397188633189,1194.119645253921,73.77344995068233,2.557745378170224,1693.1924585274069,0.5375493201850343,1.3822752895622672,1.272523743965705,2,Wheat,West,Summer,2021-01-19,F0027,2021,Wheat,31125160.0,109586500.0,3520.8
282,5.825388028412203,10.718314550006038,31.496286797891575,381.7442000583268,194.64911741988655,10.723027481530211,1331.4209741432528,2.2474009812934668,0.8236575483728552,1.696883324054627,1,Wheat,North,Summer,2021-11-04,F0208,2021,Wheat,31125160.0,109586500.0,3520.8
283,6.446675765698812,16.73762204527661,10.508520776690023,1003.7471976343952,185.89014742361744,10.413058335939777,2691.7098447167277,2.515448667131369,1.0239121688935475,0.8239259734274273,2,Rice,Central,Summer,2021-12-12,F0072,2021,Rice,46449121.0,195241449.38,4203.3
284,4.65571985330267,12.57962721823385,27.086318585526257,612.7313611945349,210.9404874882054,6.506685061305667,1059.9812755203998,2.70619556899376,1.3609645128093526,1.7156477783660846,2,Barley,North,Summer,2021-09-05,F0265,2021,Barley,592470.0,1656340.0,2795.7
285,6.08873411847382,25.342695640291684,34.4614168046071,696.415209374681,198.73498474849853,7.14381253822388,1176.7944938432556,1.7454015683073127,0.2845029890899215,1.6234259725826738,3,Soybean,North,Summer,2021-10-03,F0469,2021,Soya beans,12146576.0,12986722.0,1069.2
286,5.867488664154744,26.38243709050037,11.14825080572725,398.958551310317,166.32679910467033,8.924349308373976,2148.372254545024,2.701055081049758,0.7037376351121192,0.6724777915152731,3,Barley,North,Summer,2021-05-01,F0125,2021,Barley,592470.0,1656340.0,2795.7
287,5.173114354030851,47.38232290173127,22.78607084794057,187.23272222872495,246.42052044400776,12.524808565636064,2704.929877763071,2.191345662958791,1.3045935898253154,1.4012551169742555,2,Rice,South,Autumn,2021-08-18,F0158,2021,Rice,46449121.0,195241449.38,4203.3
288,6.119874349504753,19.276044870756596,25.3356565380308,259.9577651018764,78.3435203523576,9.11768704675282,2999.781129262785,1.8596442742146493,1.0099303024488389,0.7201912782252916,2,Wheat,South,Autumn,2021-07-22,F0083,2021,Wheat,31125160.0,109586500.0,3520.8
289,8.232820351037224,31.279532730831274,25.54707903637333,481.1497481185325,56.74365496396601,11.564055562270177,2571.711672518236,0.8105223219639752,0.3398640281088483,1.4330954464652008,4,Wheat,North,Autumn,2021-11-26,F0037,2021,Wheat,31125160.0,109586500.0,3520.8
290,5.032039195629315,26.95824717853048,22.037341963734857,945.5819996441556,156.5197479660721,10.344049293044431,1858.4568230659077,2.399132296134612,1.060232790696886,0.5018846106414698,1,Wheat,South,Summer,2021-06-16,F0304,2021,Wheat,31125160.0,109586500.0,3520.8
291,8.302131283817635,19.692424255497908,15.863271799631857,721.5567449194436,205.95166485638407,5.151096686219276,2661.084507806923,1.915694761541656,1.2721247725352651,0.9981065647812506,4,Rice,East,Summer,2021-03-19,F0004,2021,Rice,46449121.0,195241449.38,4203.3
292,5.157063191723972,28.385310174258407,15.44497787791054,1032.2852038082196,182.8262004915485,3.365697814206431,2984.888899014328,0.7145773375275075,0.9742412663680842,0.889777228322634,4,Wheat,South,Spring,2021-02-21,F0301,2021,Wheat,31125160.0,109586500.0,3520.8
293,5.420035349150812,33.43113083724191,20.513442251721912,1119.6347290602434,207.6593222398109,6.039616276296717,2730.5436670890786,0.964251615463443,0.8152558674323871,1.8951519313949392,2,Wheat,West,Spring,2021-10-15,F0361,2021,Wheat,31125160.0,109586500.0,3520.8
294,4.5604427368579,20.135924302374907,10.725997555230483,800.0788790308286,203.4497397605202,9.41058181005142,2599.8922524168293,2.6023061311379863,1.0360413908445072,1.1334766105453529,6,Rice,North,Spring,2021-03-05,F0348,2021,Rice,46449121.0,195241449.38,4203.3
295,8.350930335444556,24.874404613323776,12.02687290368247,971.2927262313476,144.66286781309157,0.0481558440304019,1721.1940663051505,1.3729696216756708,1.4700257863655644,0.8207756480002018,2,Soybean,Central,Autumn,2021-04-03,F0145,2021,Soya beans,12146576.0,12986722.0,1069.2
296,5.088653004379781,12.646748869007231,11.719516442441474,852.3765445024518,118.93407665888309,7.482728280939345,2968.305530634699,2.797534078973481,1.361890830630367,1.9445862355082548,2,Rice,Central,Spring,2021-08-03,F0255,2021,Rice,46449121.0,195241449.38,4203.3
297,4.705703253937001,43.1169981818125,10.879017832215968,884.3432027844949,190.75119099517428,11.77119969184126,1067.9145240349324,0.8581392252238489,0.6210109194948537,0.6833326922765648,5,Rice,East,Autumn,2021-08-07,F0450,2021,Rice,46449121.0,195241449.38,4203.3
298,6.208420181441372,17.784770172982608,21.835946695956864,545.274946447912,289.0827999759851,12.93907314819435,1075.3677738997762,1.7712206246018,1.0686638747484225,1.910285398172844,2,Rice,Central,Autumn,2021-07-28,F0375,2021,Rice,46449121.0,195241449.38,4203.3
299,6.235269678306118,30.10190426888093,19.23325422049112,764.3211128238408,258.3184210532796,4.289059333656024,1976.2778453288352,1.7153258686170296,0.9213201099470288,0.8883049236454956,3,Corn,East,Autumn,2021-05-22,F0424,2021,Maize (corn),9921097.0,32772407.24,3303.3
300,7.054103790656342,48.88213898493953,15.85190509960288,281.01916428180243,293.871123337595,2.12676765596759,2786.5382308353965,2.626606370368373,1.2304660405645305,1.988933604591652,2,Corn,West,Summer,2021-07-14,F0039,2021,Maize (corn),9921097.0,32772407.24,3303.3
301,8.488498000630845,41.78651569591556,31.383403257557863,1145.4227238170292,209.5883960381569,7.80153963943872,1211.5844895830728,2.7422166015523985,0.3647494584433813,0.8415458947909398,4,Rice,South,Spring,2021-06-27,F0047,2021,Rice,46449121.0,195241449.38,4203.3
302,7.746508057779414,34.136703138891335,24.77887511556848,133.85891492887538,111.63479946923542,2.153779051979013,1400.3081671376451,1.0737708537649544,0.662271656179765,0.6083169208492871,1,Rice,West,Summer,2021-04-12,F0155,2021,Rice,46449121.0,195241449.38,4203.3
303,4.803453312434655,28.828039979642465,15.213188507479693,891.0808199567783,125.59134809751671,11.320634679653493,2906.060836926472,2.5758054787015894,1.345402092160583,1.2131841545078168,6,Barley,East,Summer,2021-02-28,F0050,2021,Barley,592470.0,1656340.0,2795.7
304,7.316125810366628,49.438412084614,17.962407831596966,901.7387068611424,219.58345742729767,4.589818946097512,2936.358993948913,0.8196714429087841,0.3201563860872337,0.9963784482700369,6,Rice,East,Autumn,2021-07-14,F0038,2021,Rice,46449121.0,195241449.38,4203.3
305,8.204776273727127,13.354949542080483,18.38119589250828,1117.5952957347545,120.1011999063467,0.6385618170485896,2428.34749015279,2.048346577731677,1.0192150894490155,1.1057910890318667,5,Wheat,West,Spring,2021-08-11,F0044,2021,Wheat,31125160.0,109586500.0,3520.8
306,6.031333579073741,30.315768381251104,18.25717531230276,255.44401894357625,149.62314676610112,8.525100574890615,1232.671444817559,1.417019988638967,1.0859648946367926,1.096029117003114,1,Rice,East,Summer,2021-01-21,F0471,2021,Rice,46449121.0,195241449.38,4203.3
307,7.888243307935598,45.33398804088416,14.749912730057112,985.0846856944448,155.33054959686112,1.4861679678022532,1875.6974188853933,2.5243327530732107,0.5368383978352843,1.3098446993542767,2,Wheat,South,Spring,2021-04-27,F0287,2021,Wheat,31125160.0,109586500.0,3520.8
308,4.695065275252562,14.622267953453552,22.104106184800045,484.4312749464155,193.90593764679943,3.283071440777335,1712.4071961158393,1.14857284355763,0.593439817156598,0.923842532465015,4,Rice,South,Autumn,2021-07-12,F0033,2021,Rice,46449121.0,195241449.38,4203.3
309,6.317509338239844,34.55383780030897,10.341445910652,886.2462943491854,254.1332746418012,13.76000880219359,1280.152087405511,1.5282273842269996,1.4773483388230502,1.636533370423635,5,Rice,Central,Spring,2021-02-18,F0034,2021,Rice,46449121.0,195241449.38,4203.3
310,5.557105052634557,30.669441797602577,22.39153360087721,125.71533293498858,276.2130254500323,5.151236058928289,2929.73202320209,2.9908936542869813,1.1136702923790072,1.6752130737364208,4,Corn,East,Autumn,2021-04-18,F0006,2021,Maize (corn),9921097.0,32772407.24,3303.3
311,7.403919639941182,10.33805984249842,21.50165597394877,782.3771474489375,289.0237907813371,12.03477271540705,1905.1600698035147,0.6856978769938911,1.0181952935523086,1.6081888180626915,6,Corn,North,Autumn,2021-02-26,F0138,2021,Maize (corn),9921097.0,32772407.24,3303.3
312,8.351707500950319,16.673188198010514,15.479608641308293,1198.7086654656732,88.9597462010296,5.479308904199173,1047.2936021403607,2.130491855639683,0.5883059485838711,0.8711360615148145,5,Barley,West,Spring,2021-01-08,F0192,2021,Barley,592470.0,1656340.0,2795.7
313,4.6726396478023045,35.900791822806525,17.308332782084562,579.8938482848619,260.7535887112407,4.854565025086825,2688.064699505016,2.957001817157638,0.6278962541734558,1.018140854970214,5,Soybean,East,Summer,2021-03-14,F0341,2021,Soya beans,12146576.0,12986722.0,1069.2
314,5.973000429580532,21.17769688943577,33.83567458502033,972.537089614508,99.2742536647718,12.540437110915478,2227.9584504968843,2.8348522466718267,0.329570638790544,1.3161339012753857,6,Barley,East,Summer,2021-09-16,F0367,2021,Barley,592470.0,1656340.0,2795.7
315,7.987374110980928,22.577364232456212,32.871959515434256,241.9810318375125,282.1051777359816,9.28697805070671,1179.7256022350202,2.1842562616922225,1.326280577843299,1.963556054927744,4,Rice,Central,Autumn,2021-09-06,F0296,2021,Rice,46449121.0,195241449.38,4203.3
316,4.979461469334732,31.586471556126096,16.854346437786667,551.3361749159067,74.05143541564864,14.089655445083638,1612.7344482023727,1.25087450684181,1.3326298412541189,0.9285644317646148,2,Barley,East,Autumn,2021-05-05,F0249,2021,Barley,592470.0,1656340.0,2795.7
317,5.224597398138721,41.561624168081885,19.371306819920115,629.87602782841,220.0681547414507,8.429426973455833,2207.0235816282598,2.46904837419034,0.3945665761186827,0.5266139941162475,1,Soybean,Central,Spring,2021-01-10,F0026,2021,Soya beans,12146576.0,12986722.0,1069.2
318,6.854926088525279,19.26331965155997,15.243474848464146,963.4957907314422,164.30760143309126,1.091677538160068,2332.0235825523728,2.955664573215564,0.2302710673343404,1.946015124147254,1,Barley,South,Summer,2021-06-21,F0407,2021,Barley,592470.0,1656340.0,2795.7
319,7.159646897948872,23.023245300760458,13.58943658621488,1102.2865429665233,161.00415760567017,1.1414095957474568,2763.731724675037,0.7339547977688425,0.5365655672323286,0.8440199886695234,5,Wheat,North,Autumn,2021-09-28,F0211,2021,Wheat,31125160.0,109586500.0,3520.8
320,5.138178720452753,31.28347295752045,18.475713743597744,1160.1898665830995,105.8511561590566,2.2117645116079867,2581.562537608431,0.7369084406115368,1.1608837907281946,0.8805437994201304,2,Corn,North,Spring,2021-11-07,F0442,2021,Maize (corn),9921097.0,32772407.24,3303.3
321,5.466405105743052,36.94846590883395,10.6584675437138,679.8700485386972,156.11889026767682,3.579088316761293,1327.6593344768994,2.489915421500867,0.9652926543132484,1.7763381140311276,3,Soybean,East,Autumn,2021-12-12,F0263,2021,Soya beans,12146576.0,12986722.0,1069.2
322,5.703854267787265,30.077423231234427,33.87269772337508,309.1692492038716,139.18406722302694,9.108189040490483,1478.167726392628,2.6846627113130435,0.578562933726556,1.2758677889615275,6,Wheat,Central,Autumn,2021-12-30,F0250,2021,Wheat,31125160.0,109586500.0,3520.8
323,5.081306769682016,42.5606694207972,23.231388523768757,1063.102659711974,193.62752488121555,1.5727674650522594,1845.3496419232188,2.921987116644807,1.0018101883908637,1.6723501385403394,1,Soybean,South,Spring,2021-11-18,F0198,2021,Soya beans,12146576.0,12986722.0,1069.2
324,6.676794650014809,49.0431874488587,10.130312961923124,768.6395662185705,246.8446508975249,2.0116090165658296,1137.866122348206,2.3096235967388803,0.4711271288513608,1.78826697111032,1,Barley,South,Autumn,2021-04-11,F0295,2021,Barley,592470.0,1656340.0,2795.7
325,8.136808544825948,45.58941339132227,18.3018810545334,618.1742255196548,119.98087149980503,12.435328374981289,1186.7879990988906,1.879188834067084,1.216874232027184,0.815418111112042,2,Barley,North,Summer,2021-02-01,F0112,2021,Barley,592470.0,1656340.0,2795.7
326,5.531611308179759,19.32750217686465,28.69441595680252,893.8244044325731,299.8626307479909,1.079713974760904,1285.746518716342,1.653883811516844,0.2861655260138778,0.7432820088484509,6,Soybean,South,Spring,2021-08-11,F0452,2021,Soya beans,12146576.0,12986722.0,1069.2
327,6.250412496221568,42.13218294072134,24.21922756307193,670.3699458706842,152.64985542244364,2.8054834500873422,1837.6587588054656,1.336907933711455,0.8437421961855098,1.5043985191241422,2,Corn,East,Spring,2021-08-26,F0285,2021,Maize (corn),9921097.0,32772407.24,3303.3
328,7.2372569957013795,16.124537830887938,32.398362407297554,369.64538131796496,128.53640378765152,6.006802698523323,2382.725787423582,1.2670873101022342,0.7915146294646804,0.602980361646247,1,Rice,South,Spring,2021-06-28,F0035,2021,Rice,46449121.0,195241449.38,4203.3
329,5.2945264554474765,17.74801171142808,20.074993976340053,737.8176570373995,213.912757555538,11.443120491103256,1956.0049587166209,2.682425310603403,0.616143554002928,0.9986866376639958,1,Barley,Central,Summer,2021-11-26,F0247,2021,Barley,592470.0,1656340.0,2795.7
330,8.019009609177374,13.64047227530068,28.671203032402957,1074.184005804842,98.28181095567996,11.488501171331968,1587.953179457608,0.5701211540481417,1.465370668489444,1.0187843012303022,1,Corn,West,Spring,2021-10-24,F0385,2021,Maize (corn),9921097.0,32772407.24,3303.3
331,4.500046539021465,41.22087211028087,11.922765968383366,702.435057963581,111.62313126757016,7.189605214912501,2296.8402959769983,1.1486850646375286,1.1169807430104248,0.6700011487582043,1,Soybean,Central,Autumn,2021-09-20,F0117,2021,Soya beans,12146576.0,12986722.0,1069.2
332,6.502478129335724,12.351840661785484,13.919235933375056,155.11596915546903,238.42397315868857,6.9911226230246175,2776.0396884929505,2.9930344036726173,0.7847218431660405,1.6704131456876072,6,Rice,East,Autumn,2021-11-13,F0360,2021,Rice,46449121.0,195241449.38,4203.3
333,5.048593952610973,47.85057972012328,17.67095326756546,490.97138355874426,108.80268105302076,2.9753081932827445,2285.572842594015,1.4056180760921246,1.436691728253219,0.933963324713036,1,Soybean,Central,Summer,2021-12-10,F0278,2021,Soya beans,12146576.0,12986722.0,1069.2
334,5.806955562274535,27.399207915521806,18.624052118980806,124.11907276781557,152.75610016634818,9.952788167004451,2272.967074276087,1.070310063168341,0.6297848760746803,0.5392711728557916,2,Corn,Central,Autumn,2021-04-24,F0472,2021,Maize (corn),9921097.0,32772407.24,3303.3
335,5.488924297612709,14.838426489539692,21.447735174117884,878.4198214299321,63.91659820108207,1.1171622478355336,1481.4016474260102,1.6235389704664565,0.8997034473194232,0.9177635984095176,1,Rice,West,Summer,2021-07-04,F0301,2021,Rice,46449121.0,195241449.38,4203.3
336,6.5690762257664375,15.634744158034453,32.94082977304275,690.2829931404544,272.19425637573687,1.6810657584010973,2174.9717057289254,2.6644569631173773,0.2481365264637045,0.6628495904817493,1,Wheat,South,Summer,2021-06-30,F0367,2021,Wheat,31125160.0,109586500.0,3520.8
337,4.663100566219056,12.237054005129028,23.83500067083537,323.04613030572307,293.08509414892075,12.327748955942836,1991.6862065752396,2.4048818942515657,0.5121387263135546,1.41040352877864,1,Rice,North,Summer,2021-07-05,F0035,2021,Rice,46449121.0,195241449.38,4203.3
338,7.205934998082418,42.294837591699576,24.29747419150925,1046.388682254065,260.44010205332296,7.492916773394037,1927.051818198884,0.826550023869109,1.4607406429744991,1.5192970084034425,4,Barley,Central,Spring,2021-12-19,F0446,2021,Barley,592470.0,1656340.0,2795.7
339,4.655831385393856,44.70989560326922,12.778695686677723,369.6628218871964,148.5327121931566,5.055956040178621,1374.0976936741697,2.1131083559168387,1.1293450946091654,1.8676429964969097,5,Wheat,East,Spring,2021-04-02,F0281,2021,Wheat,31125160.0,109586500.0,3520.8
340,6.644385465376482,13.202536101158625,10.413486232246916,509.9437050454217,273.1765785237712,11.579601160634684,1384.3291698523703,0.8778381485405038,0.6489762091740467,1.8396839022191136,4,Rice,North,Summer,2021-02-10,F0001,2021,Rice,46449121.0,195241449.38,4203.3
341,5.686142325150621,22.60866949509144,21.838254071161955,756.8368148953041,224.01915644190964,5.475212607888085,1693.8535109930724,0.8620411997273518,0.7219864354803125,0.8908266853055579,2,Barley,West,Autumn,2021-01-01,F0395,2021,Barley,592470.0,1656340.0,2795.7
342,7.187570974394914,18.23549243066397,30.09379935760204,549.3751853402489,99.29817309301026,14.481857147672198,1465.8316592019596,2.0829612081716293,0.6426408805897277,1.7406471428702963,6,Corn,Central,Autumn,2021-11-17,F0279,2021,Maize (corn),9921097.0,32772407.24,3303.3
343,5.789415379898892,47.19687052582659,14.524326599450056,477.5531924643066,232.62504197290056,2.447511341436712,1929.022010273049,2.694058008914628,0.7730892582009572,1.2884672957023526,3,Barley,East,Summer,2021-03-02,F0145,2021,Barley,592470.0,1656340.0,2795.7
344,5.798047200701369,31.25323170692703,31.541428887426203,702.7409344776703,181.92635523357347,1.1656979707258808,2821.98097324633,2.323254739141499,0.3928844660033342,0.8482343209731755,5,Corn,North,Autumn,2021-05-06,F0315,2021,Maize (corn),9921097.0,32772407.24,3303.3
345,5.737490871451128,27.649186763668677,24.559264078958712,1088.5400311200017,120.83974924059495,2.664890522126803,2369.934872772411,0.6190805216958779,0.3448548577612998,1.4127507002846582,6,Wheat,East,Spring,2021-05-21,F0057,2021,Wheat,31125160.0,109586500.0,3520.8
346,7.118602747463818,29.75388058966245,29.768702964436905,1109.8523268695933,207.46104421987545,11.137611850165916,1295.5941227505214,2.833210353877522,0.6039400755477268,1.8893186540402755,1,Wheat,Central,Spring,2021-01-12,F0370,2021,Wheat,31125160.0,109586500.0,3520.8
347,5.936834987930761,33.84120643799204,27.82397038898815,206.73935636091755,121.97269352380312,1.0267154055119625,2820.3947615931047,1.4374632823409583,0.5575054453459609,1.2666893527616965,5,Wheat,West,Autumn,2021-08-17,F0285,2021,Wheat,31125160.0,109586500.0,3520.8
348,6.502497072281671,43.12851031546377,11.040080833883032,246.24749784256363,221.7220779590005,10.487220962265251,2350.0681495413783,1.641611844945495,1.342151020495844,1.6163743695908257,3,Soybean,East,Spring,2021-08-17,F0423,2021,Soya beans,12146576.0,12986722.0,1069.2
349,7.679245214166594,33.14255729117418,25.373354447928683,311.78829949615067,99.96181477139083,10.812352343499008,2936.013312413221,0.8920652433492383,0.4513665115835669,1.7649785974302763,6,Wheat,West,Autumn,2021-02-14,F0140,2021,Wheat,31125160.0,109586500.0,3520.8
